dataId,AdministradorFundo,AtivoDisponivel,Carencia,CarteiraCNPJ,CNPJAdministrador,DataDeVencimento,DescontoIR,DescricaoCarencia,DescricaoClasse,DescricaoCotizacaoAplicacao,DescricaoCotizacaoResgate,DescricaoEmissor,DescricaoIndexador,DescricaoIndiceBenchmark,DescricaoLiquidacaoAplicacao,DescricaoLiquidacaoResgate,DescricaoProduto,DescricaoTaxaPerformance,DescricaoTributacaoProduto,DescricaoTributacao,DiasUteisParaResgate,DiasVencimento,FamiliaCarteira,FiltroValorMinimo,GestorFundo,ProdutoId,Inativo,LucroMesAnterior,NDiasCotizacaoAplicacao,NomeAdministrador,NomeCompleto,NomeEmissor,NomeIndexador,NomeInvestimento,NomeProduto,Nome,NrDiasUteisCotizacaoResgate,NrDiasUteisLiqFAplicacao,NrDiasUteisLiqFResgate,PatrimonioLiquidoAtual,PercentualIndexador,PrazoCarencia,PrazoDias,PrecoUnitario,QuantidadeAvaliacoes,QuantidadeConsumida,Rentabilidade12Meses,RentabilidadeAno,RentabilidadeFundoUltimos36Meses,RentabilidadeIndiceBenchmarkAno,RentabilidadeIndiceBenchmarkMes,RentabilidadeIndiceBenchmarkUlt12,RentabilidadeIndiceBenchmarkUlt36,RentabilidadeInicioFundo,RentabilidadeMes,RentabilidadeUltimos12Meses,ResgateDias,RiscoAtivo,SaldoMinimoPermanencia,SeFGCAtivo,SeIRAtivo,StatusCarteira,Status,TaxaAdministracaoFixa,TaxaAdministracaoMaxima,TaxaAdministracaoMinima,TaxaAdm,TaxaCliente,TaxaEmissao,TaxaNegociada360,TaxaPerformance,TaxaPreCliente,TaxaPreEmissao,Taxa,TipoCarteira,TipoCota,TipoIndexador,TipoRegimeCondomonioCVM,Tributacao,ValorMinimoAplicacaoAdicional,ValorMinimoAplicaInicial,ValorMinimoResgate,ValorMinimo,Vencimento
50,,False,2024-10-10,,,2024-10-10,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,1707,,5000,,a0W3u000009PBixEAG,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1800,1800,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.89,7.09,0,,,Pré fixado,,,,,,5000,2024-10-10
51,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,270,,1000,,a0W3u000009PBj2EAG,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.81,5.01,0,,,Pré fixado,,,,,,1000,2020-11-03
52,,False,2021-10-27,,,2021-10-27,17.5,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,628,,1000,,a0W3u000009PBj7EAG,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.55,5.75,0,,,Pré fixado,,,,,,1000,2021-10-27
53,,False,2022-10-21,,,2022-10-21,15,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,987,,1000,,a0W3u000009PBjCEAW,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.34,6.54,0,,,Pré fixado,,,,,,1000,2022-10-21
54,,False,2020-11-06,,,2020-11-06,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,273,,5000,,a0W3u000009PBjHEAW,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,366,366,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,0.42,0.62,0,,,IPCA,,,,,,5000,2020-11-06
55,,False,2021-01-15,,,2021-01-15,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,343,,5000,,a0W3u000009PBjMEAW,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.47,4.67,0,,,Pré fixado,,,,,,5000,2021-01-15
56,,False,2022-01-26,,,2022-01-26,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,719,,5000,,a0W3u000009PBjREAW,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.7,5.9,0,,,Pré fixado,,,,,,5000,2022-01-26
57,,False,2024-10-10,,,2024-10-10,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1707,,20000,,a0W3u000009PBjWEAW,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.11,6.31,0,,,Pré fixado,,,,,,20000,2024-10-10
58,,False,2025-10-06,,,2025-10-06,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,2068,,20000,,a0W3u000009PBjbEAG,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,2160,2160,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.29,6.49,0,,,Pré fixado,,,,,,20000,2025-10-06
59,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,270,,1000,,a0W3u000009PBjlEAG,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,360,360,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,3.97,4.17,0,,,Pré fixado,,,,,,1000,2020-11-03
60,,False,2021-10-26,,,2021-10-26,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,627,,1000,,a0W3u000009PBjqEAG,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.57,4.77,0,,,Pré fixado,,,,,,1000,2021-10-26
61,,False,2020-12-18,,,2020-12-18,20,No venc.,PRIVADO,No dia,No dia,FACTA FINANCEIRA S.A,DI,,No dia,No dia,LC POS,,,15%,,315,,5000,,a0W3u000009PBjvEAG,False,,,,,FACTA FINANCEIRA S.A,CDI,LC,LC POS,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,124,126,0,,0,0,0,,,CDI,,,,,,5000,2020-12-18
62,,False,2020-02-17,,,2020-02-17,22.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,LCI PRE,,,15%,,10,,5000,,a0W3u000009PBk0EAG,False,,,,,BANCO ORIGINAL S.A,PRÉ,LCI,LCI PRE,,,,,,0,100,100,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.19,4.39,0,,,Pré fixado,,,,,,5000,2020-02-17
63,,False,2021-12-13,,,2021-12-13,17.5,No venc.,PRIVADO,No dia,No dia,FACTA FINANCEIRA S.A,DI,,No dia,No dia,LC POS,,,15%,,675,,5000,,a0W3u000009PBk5EAG,False,,,,,FACTA FINANCEIRA S.A,CDI,LC,LC POS,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,126,128,0,,0,0,0,,,CDI,,,,,,5000,2021-12-13
64,,False,2022-12-07,,,2022-12-07,15,No venc.,PRIVADO,No dia,No dia,FACTA FINANCEIRA S.A,DI,,No dia,No dia,LC POS,,,15%,,1034,,5000,,a0W3u000009PBkAEAW,False,,,,,FACTA FINANCEIRA S.A,CDI,LC,LC POS,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,128,130,0,,0,0,0,,,CDI,,,,,,5000,2022-12-07
65,,False,2024-11-26,,,2024-11-26,15,No venc.,PRIVADO,No dia,No dia,FACTA FINANCEIRA S.A,DI,,No dia,No dia,LC POS,,,15%,,1754,,5000,,a0W3u000009PBkBEAW,False,,,,,FACTA FINANCEIRA S.A,CDI,LC,LC POS,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,132,134,0,,0,0,0,,,CDI,,,,,,5000,2024-11-26
66,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,270,,1000,,a0W3u000009PBkFEAW,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.23,5.23,0,,,Pré fixado,,,,,,1000,2020-11-03
67,,False,2021-10-27,,,2021-10-27,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,628,,1000,,a0W3u000009PBkKEAW,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.87,5.87,0,,,Pré fixado,,,,,,1000,2021-10-27
68,,False,2022-10-21,,,2022-10-21,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,987,,1000,,a0W3u000009PBkPEAW,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.52,6.52,0,,,Pré fixado,,,,,,1000,2022-10-21
69,,False,2023-12-04,,,2023-12-04,15,No venc.,PRIVADO,No dia,No dia,FACTA FINANCEIRA S.A,DI,,No dia,No dia,LC POS,,,15%,,1396,,5000,,a0W3u000009PBkUEAW,False,,,,,FACTA FINANCEIRA S.A,CDI,LC,LC POS,,,,,,0,1440,1440,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,130,132,0,,0,0,0,,,CDI,,,,,,5000,2023-12-04
70,,False,2024-10-10,,,2024-10-10,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1707,,1000,,a0W3u000009PBkZEAW,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.55,7.55,0,,,Pré fixado,,,,,,1000,2024-10-10
71,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,True,,29.177.013/0001-12,03.502.968/0001-04,,22.5,Qualquer dia,,1 Dia útil,30 dias corridos,,,SMLL,No dia,2 Dias úteis,,20% sobre o que exceder a 100% do SMLL,Incidirá no momento do resgate, à alíquota de 15% sobre o lucro obtido.,15%,32 dias,,Renda Variável,500,a183u000006WsHAAA0,a0W3u000009PBlwEAG,False,7.36182167,1,PI DTVM SA,TRIGONO FLAGSHIP SMALL CAPS FIC FIA,,,TRIGONO FLAGSHIP SMALL CAPS FIC FIA,,TRIGONO FLAGSHIP,30,0,2,174469655.29,,,,,0,,75.26427625,11.32308654,0,0,0,0,0,116.40087,3.68964014,72.6558618200939,Qualquer dia,5,500,False,False,Ativa,,0,2.75,2,,,,,,,,,FIC de Fundo de Ações,Fechamento,,Aberto,Ações,500,500,500,,
72,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,True,,08.968.733/0001-26,03.502.968/0001-04,,22.5,Qualquer dia,,1 Dia útil,30 dias corridos,,,IBOVESPA,No dia,2 Dias úteis,,20% sobre o que exceder a 100% do IBOVESPA,Incidirá no momento do resgate, à alíquota de 15% sobre o lucro obtido.,15%,32 dias,,Renda Variável,500,a183u000006WsHAAA0,a0W3u000009PBm6EAG,False,4.88324167,1,PI DTVM SA,TRIGONO VERBIER  FIA,,,TRIGONO VERBIER  FIA,,TRIGONO VERBIER,30,0,2,74075740.07,,,,,0,,33.66422333,8.17807263,348.51941397,0,0,0,0,592.53114,3.14142747,32.0027375417114,Qualquer dia,5,500,False,False,Ativa,,0,3,2,,,,,,,,,Fundo de Ações,Fechamento,,Aberto,Ações,500,500,500,,
73,,False,2020-11-16,,,2020-11-16,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,283,,5000,,a0W3u000009PBpBEAW,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,375,375,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,0.75,0.95,0,,,IPCA,,,,,,5000,2020-11-16
74,,False,2021-11-16,,,2021-11-16,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,648,,5000,,a0W3u000009PBpGEAW,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,740,740,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.12,1.32,0,,,IPCA,,,,,,5000,2021-11-16
75,,False,2022-11-16,,,2022-11-16,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1013,,5000,,a0W3u000009PBpLEAW,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1105,1105,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.07,2.27,0,,,IPCA,,,,,,5000,2022-11-16
76,,False,2024-11-18,,,2024-11-18,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1746,,5000,,a0W3u000009PBpQEAW,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1838,1838,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.94,3.14,0,,,IPCA,,,,,,5000,2024-11-18
77,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,270,,5000,,a0W3u000009PBpVEAW,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,361,361,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.71,4.91,0,,,Pré fixado,,,,,,5000,2020-11-03
78,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,629,,5000,,a0W3u000009PBpaEAG,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,721,721,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.47,5.67,0,,,Pré fixado,,,,,,5000,2021-10-28
79,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,990,,5000,,a0W3u000009PBpfEAG,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1080,1080,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.15,6.35,0,,,Pré fixado,,,,,,5000,2022-10-24
80,,False,2024-10-11,,,2024-10-11,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,PRE,,No dia,No dia,CDB PRE 1,,,15%,,1708,,5000,,a0W3u000009PBpkEAG,False,,,,,BANCO BMG S.A.,PRÉ,CDB,CDB PRE 1,,,,,,0,1800,1800,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.04,7.24,0,,,Pré fixado,,,,,,5000,2024-10-11
81,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,BANCO ABC BRASIL,PRE,,No dia,No dia,LCA PRE,,,15%,,990,,10000,,a0W3u000009PBppEAG,False,,,,,BANCO ABC BRASIL,PRÉ,LCA,LCA PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.1,5.3,0,,,Pré fixado,,,,,,10000,2022-10-24
82,,False,2022-11-07,,,2022-11-07,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,IPCA,,No dia,No dia,CDB POS,,,15%,,1004,,5000,,a0W3u000009PBpuEAG,False,,,,,BANCO PINE S.A.,+ IPCA,CDB,CDB POS,,,,,,0,1096,1096,1000,0,0,,,,,,,,,,,No venc.,3,,True,True,,,,,,,100,100,0,,2.35,2.55,0,,,IPCA,,,,,,5000,2022-11-07
83,,False,2020-12-11,,,2020-12-11,20,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,308,,5000,,a0W3u000009PBpzEAG,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.49,4.69,0,,,Pré fixado,,,,,,5000,2020-12-11
84,,False,2022-01-19,,,2022-01-19,17.5,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,712,,5000,,a0W3u000009PBq4EAG,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.73,5.93,0,,,Pré fixado,,,,,,5000,2022-01-19
85,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,BANCO PINE S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,990,,5000,,a0W3u000009PBq9EAG,False,,,,,BANCO PINE S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.37,6.57,0,,,Pré fixado,,,,,,5000,2022-10-24
86,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,270,,1000,,a0W3u000009PBqEEAW,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.81,5.01,0,,,Pré fixado,,,,,,1000,2020-11-03
87,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,BANCO AGIBANK S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,990,,1000,,a0W3u000009PBqJEAW,False,,,,,BANCO AGIBANK S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.4,6.6,0,,,Pré fixado,,,,,,1000,2022-10-24
88,,False,2024-10-11,,,2024-10-11,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,1708,,20000,,a0W3u000009PBqOEAW,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.19,6.39,0,,,Pré fixado,,,,,,20000,2024-10-11
89,,False,2025-10-06,,,2025-10-06,15,No venc.,PRIVADO,No dia,No dia,BANCO DAYCOVAL,PRE,,No dia,No dia,CDB PRE,,,15%,,2068,,20000,,a0W3u000009PBqTEAW,False,,,,,BANCO DAYCOVAL,PRÉ,CDB,CDB PRE,,,,,,0,2160,2160,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.37,6.57,0,,,Pré fixado,,,,,,20000,2025-10-06
90,,False,2021-11-08,,,2021-11-08,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,IPCA,,No dia,No dia,CDB POS,,,15%,,640,,5000,,a0W3u000009PBqYEAW,False,,,,,BANCO ORIGINAL S.A,+ IPCA,CDB,CDB POS,,,,,,0,731,731,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.46,1.66,0,,,IPCA,,,,,,5000,2021-11-08
91,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO ORIGINAL S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,629,,5000,,a0W3u000009PBqdEAG,False,,,,,BANCO ORIGINAL S.A,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.49,5.69,0,,,Pré fixado,,,,,,5000,2021-10-28
92,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,270,,10000,,a0W3u000009PBqnEAG,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,4.72,4.92,0,,,Pré fixado,,,,,,10000,2020-11-03
93,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,OMNI BANCO S.A,PRE,,No dia,No dia,CDB PRE,,,15%,,990,,10000,,a0W3u000009PBqsEAG,False,,,,,OMNI BANCO S.A,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.26,6.46,0,,,Pré fixado,,,,,,10000,2022-10-24
94,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BTG PACTUAL S.A.,PRE,,No dia,No dia,LCI PRE,,,15%,,629,,1000,,a0W3u000009PBqxEAG,False,,,,,BANCO BTG PACTUAL S.A.,PRÉ,LCI,LCI PRE,,,,,,0,720,720,1000,0,0,,,,,,,,,,,No venc.,0,,True,False,,,,,,,0,0,0,,4.57,4.77,0,,,Pré fixado,,,,,,1000,2021-10-28
95,,False,2020-11-03,,,2020-11-03,20,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,270,,1000,,a0W3u000009PBr2EAG,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,361,361,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.27,5.27,0,,,Pré fixado,,,,,,1000,2020-11-03
96,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,629,,1000,,a0W3u000009PBr3EAG,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,721,721,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,5.95,5.95,0,,,Pré fixado,,,,,,1000,2021-10-28
97,,False,2022-10-24,,,2022-10-24,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,990,,1000,,a0W3u000009PBr7EAG,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1080,1080,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,6.64,6.64,0,,,Pré fixado,,,,,,1000,2022-10-24
98,,False,2024-10-11,,,2024-10-11,15,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,PRE,,No dia,No dia,CDB PRE,,,15%,,1708,,1000,,a0W3u000009PBrCEAW,False,,,,,BANCO M�XIMA S.A.,PRÉ,CDB,CDB PRE,,,,,,0,1800,1800,1000,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,0,0,0,,7.69,7.69,0,,,Pré fixado,,,,,,1000,2024-10-11
99,,False,2021-10-28,,,2021-10-28,17.5,No venc.,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,DI,,No dia,No dia,CDB POS 1,,,15%,,629,,1000,,a0W3u000009PBsZEAW,False,,,,,BANCO M�XIMA S.A.,CDI,CDB,CDB POS 1,,,,,,0,721,721,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,0,0,0,,,CDI,,,,,,1000,2021-10-28
100,,False,2020-01-08,,,2021-12-28,17.5,Qualquer dia,PRIVADO,No dia,No dia,BANCO M�XIMA S.A.,DI,,No dia,No dia,CDB POS 1,,,15%,,690,,1000,,a0W3u000009PBsjEAG,False,,,,,BANCO M�XIMA S.A.,CDI,CDB,CDB POS 1,,,,,,0,1,721,1,0,0,,,,,,,,,,,Qualquer dia,0,,True,True,,,,,,,100,100,0,,0,0,0,,,CDI,,,,,,1000,2021-12-28
101,,False,2020-11-16,,,2020-11-16,20,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,283,,5000,,a0W3u000009PBvvEAG,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,374,374,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,0.72,0.92,0,,,IPCA,,,,,,5000,2020-11-16
102,,False,2021-11-16,,,2021-11-16,17.5,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,648,,5000,,a0W3u000009PBw0EAG,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,739,739,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,1.16,1.36,0,,,IPCA,,,,,,5000,2021-11-16
103,,False,2022-11-16,,,2022-11-16,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1013,,5000,,a0W3u000009PBw5EAG,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1104,1104,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.13,2.33,0,,,IPCA,,,,,,5000,2022-11-16
104,,False,2023-11-16,,,2023-11-16,15,No venc.,PRIVADO,No dia,No dia,BANCO BMG S.A.,IPCA,,No dia,No dia,CDB POS 1,,,15%,,1378,,5000,,a0W3u000009PBwAEAW,False,,,,,BANCO BMG S.A.,+ IPCA,CDB,CDB POS 1,,,,,,0,1469,1469,1,0,0,,,,,,,,,,,No venc.,0,,True,True,,,,,,,100,100,0,,2.5,2.7,0,,,IPCA,,,,,,5000,2023-11-16
